prefix,photo0,t_first,t_last,lat0,lon0,ellh0,t_obs0,first_photo,gimbal_pitch,gimbal_roll,flight_pitch,speed0,rel_alt0,focus_mm0,fnumber0,iso0,firmware,irradiance0,ground0,geoid_n,agl_true0,temp_c,local_hour
surveys/2025_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202504301138_001_3/,1,2025-04-30 17:41:52.009913+00:00,2025-04-30 18:09:53.091958+00:00,46.71155968,-114.04053764,1083.577,2025-04-30 17:40:54+00:00,DJI_20250430114150_0001_D.JPG,-89.9,0.0,-1.3,0.2,100.449,-1.0,2.8,220,11.08.02.02,4944.152,978.3541,-14.652,119.87487402343754,9.097780531413333,11.683333333333334
surveys/2025_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202504301211_002_3/,1,2025-04-30 18:13:59.348973+00:00,2025-04-30 18:39:02.931001+00:00,46.70970861,-114.04147913,1083.609,2025-04-30 18:13:02+00:00,DJI_20250430121357_0001_D.JPG,-89.9,0.0,-6.0,0.223606797749979,100.491,-1.0,3.5,100,11.08.02.02,19966.107,970.08057,-14.652,128.18043359374997,9.679782991018667,12.216666666666667
surveys/2025_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202504301241_003_3/,1,2025-04-30 18:45:40.003347+00:00,2025-04-30 19:02:36.526730+00:00,46.7153934,-114.0465803,1081.245,2025-04-30 18:44:49+00:00,DJI_20250430124537_0001_D.JPG,-89.9,0.0,-3.5,0.1,98.121,-1.0,3.2,100,11.08.02.02,13300.705,964.2502,-14.652,131.64681689453118,10.313334448981333,12.75
surveys/2025_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202505011000_001_9/,1,2025-05-01 16:04:16.976337+00:00,2025-05-01 16:24:56.514620+00:00,46.68905898,-114.01682058,1301.786,2025-05-01 16:03:21+00:00,DJI_20250501100416_0001_D.JPG,-89.9,0.0,-1.3,0.7280109889280517,202.476,-1.0,3.2,110,11.08.02.02,11801.471,1195.641,-14.652,120.7970087890626,9.135626400028444,10.066666666666666
surveys/2025_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202505011027_003_9/,1,2025-05-01 16:30:13.827790+00:00,2025-05-01 16:53:13.021868+00:00,46.69452924,-114.02132629,1245.208,2025-05-01 16:29:19+00:00,DJI_20250501103014_0001_D.JPG,-89.9,0.0,-9.2,0.28284271247461906,145.945,15371.0,3.2,100,11.08.02.02,12388.285,1152.3698,-14.652,107.49024902343763,9.95729800032,10.5
surveys/2025_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202505011056_004_9/,1,2025-05-01 16:58:56.305582+00:00,2025-05-01 17:23:21.781347+00:00,46.700279,-114.02639651,1199.83,2025-05-01 16:58:01+00:00,DJI_20250501105856_0001_D.JPG,-89.9,0.0,0.6,0.14142135623730953,104.898,-1.0,3.2,100,11.08.02.02,14286.943,1105.693,-14.652,108.78900683593747,10.866383501653333,10.966666666666667
surveys/2025_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202505011125_005_9/,1,2025-05-01 17:27:22.353937+00:00,2025-05-01 17:32:32.237252+00:00,46.69756136,-114.03203201,1162.792,2025-05-01 17:26:25+00:00,DJI_20250501112722_0001_D.JPG,-89.9,0.0,-3.1,0.2,67.891,-1.0,3.5,100,11.08.02.02,15323.926,1054.5046,-14.652,122.93936132812496,11.675556025756444,11.45
surveys/2025_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202505011208_006_19/,1,2025-05-01 18:13:34.386870+00:00,2025-05-01 18:33:11.376264+00:00,46.67586446,-114.01528961,1220.439,2025-05-01 18:12:39+00:00,DJI_20250501121333_0001_D.JPG,-89.9,0.0,-11.9,0.6324555320336759,42.105,-1.0,4.0,110,11.08.02.02,15811.967,1116.9285,-14.652,118.16253320312512,12.871462290005333,12.216666666666667
surveys/2025_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202505011235_008_19/,1,2025-05-01 18:38:00.841270+00:00,2025-05-01 19:04:42.572454+00:00,46.66901706,-114.01022107,1189.155,2025-05-01 18:37:09+00:00,DJI_20250501123800_0001_D.JPG,-90.0,180.0,-2.2,0.223606797749979,10.816,-1.0,3.5,110,11.08.02.02,16430.205,1075.7119,-14.652,128.09508593750002,13.360280423338667,12.633333333333333
surveys/2025_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202505011307_010_19/,1,2025-05-01 19:10:49.643024+00:00,2025-05-01 19:27:51.888909+00:00,46.66439038,-114.00293327,1264.882,2025-05-01 19:09:59+00:00,DJI_20250501131048_0001_D.JPG,-90.0,180.0,-4.7,0.223606797749979,86.513,-1.0,4.0,110,11.08.02.02,17948.568,1158.1671,-14.652,121.3668857421876,13.944365116416,13.166666666666666
surveys/2025_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202505021009_011_11/,1,2025-05-02 16:11:55.778455+00:00,2025-05-02 16:32:37.530861+00:00,46.70382047,-113.98615492,1790.649,2025-05-02 16:10:51+00:00,DJI_20250502101156_0001_D.JPG,-89.9,0.0,-2.4,0.4242640687119285,133.201,-1.0,2.8,110,11.08.02.02,12013.91,1687.0524,-14.652,118.24863183593743,13.797654697244445,10.183333333333334
surveys/2025_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202505021047_012_11/,1,2025-05-02 16:49:31.944867+00:00,2025-05-02 16:50:40.387864+00:00,46.70034319,-113.99258561,1683.325,2025-05-02 16:48:36+00:00,DJI_20250502104932_0001_D.JPG,-89.9,0.0,-1.2,0.223606797749979,135.166,-1.0,2.8,110,11.08.02.02,13810.467,1577.4124,-14.652,120.56464648437509,15.051080481706666,10.816666666666666
surveys/2025_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202505021124_013_11/,1,2025-05-02 17:29:22.354796+00:00,2025-05-02 17:48:43.595114+00:00,46.70034271,-114.00176615,1475.228,2025-05-02 17:28:23+00:00,DJI_20250502112923_0001_D.JPG,-89.9,0.0,-1.0,0.28284271247461906,30.85,-1.0,2.8,100,11.08.02.02,15175.248,1360.2346,-14.652,129.6453808593751,16.232223098126223,11.483333333333333
surveys/2025_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202505021151_014_11/,1,2025-05-02 17:53:53.114836+00:00,2025-05-02 18:14:51.081753+00:00,46.696479,-113.99378336,1579.943,2025-05-02 17:52:59+00:00,DJI_20250502115353_0001_D.JPG,-90.0,180.0,-2.8,0.2,135.558,-1.0,4.0,100,11.08.02.02,15745.134,1484.6097,-14.652,109.98525878906253,16.926748672540445,11.883333333333333
surveys/2025_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202505021220_015_11/,1,2025-05-02 18:24:07.215580+00:00,2025-05-02 18:37:11.540236+00:00,46.69261547,-114.00000784,1392.89,2025-05-02 18:23:14+00:00,DJI_20250502122408_0001_D.JPG,-89.9,0.0,-2.1,0.2,-18.175,-1.0,3.5,100,11.08.02.02,16214.506,1280.3197,-14.652,127.22229785156264,17.622605626076446,12.4
surveys/2025_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202505021318_016_20/,1,2025-05-02 19:21:47.139594+00:00,2025-05-02 19:40:33.501580+00:00,46.67765165,-113.9836762,1318.158,2025-05-02 19:20:57+00:00,DJI_20250502132147_0001_D.JPG,-89.9,0.0,-8.6,0.3,-92.89,-1.0,3.5,100,11.08.02.02,16393.223,1209.8804,-14.652,122.92962890624995,18.76309433166222,13.35
surveys/2025_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202505021430_017_20/,1,2025-05-02 20:34:06.683695+00:00,2025-05-02 20:49:55.572012+00:00,46.66798098,-113.98649222,1322.625,2025-05-02 20:33:17+00:00,DJI_20250502143406_0001_D.JPG,-89.9,0.0,-8.3,0.2,125.492,7691.0,3.5,100,11.08.02.02,16250.658,1207.9287,-14.652,129.34828906250004,19.627409299456,14.566666666666666
surveys/2025_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202505021451_019_20/,1,2025-05-02 20:53:24.151609+00:00,2025-05-02 21:05:10.328013+00:00,46.67526272,-113.99476439,1298.494,2025-05-02 20:52:36+00:00,DJI_20250502145324_0001_D.JPG,-90.0,180.0,-4.0,0.223606797749979,101.36,-1.0,4.0,110,11.08.02.02,15867.912,1181.0884,-14.652,132.05762109374996,19.756016845454223,14.883333333333333
surveys/2025_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202505071156_020_2/,1,2025-05-07 18:00:38.117509+00:00,2025-05-07 18:14:09.393306+00:00,46.71720342,-113.98914689,1756.592,2025-05-07 17:59:43+00:00,DJI_20250507120037_0001_D.JPG,-89.9,0.0,-0.2,0.5,355.068,-1.0,3.2,100,11.08.02.02,16764.168,1649.4109,-14.652,121.83311132812514,16.82435285304889,12.0
surveys/2025_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202505071217_021_2/,1,2025-05-07 18:20:44.175363+00:00,2025-05-07 18:45:45.961510+00:00,46.73276225,-113.99591071,1364.478,2025-05-07 18:19:52+00:00,DJI_20250507122041_0001_D.JPG,-89.9,0.0,-6.7,0.4,-37.052,-1.0,3.2,100,11.08.02.02,16540.453,1233.1102,-14.652,146.0197705078126,17.594889815296,12.333333333333334
surveys/2025_front_country/spring/data_collection/M3M-blue/DCIM/DJI_202505071247_022_2/,1,2025-05-07 18:49:47.912684+00:00,2025-05-07 19:07:52.876808+00:00,46.72389919,-114.0004205,1467.906,2025-05-07 18:48:56+00:00,DJI_20250507124945_0001_D.JPG,-89.9,0.0,-2.9,0.14142135623730953,66.329,-1.0,3.5,100,11.08.02.02,16625.121,1352.0454,-14.652,130.51258984375,18.708944214798223,12.816666666666666
surveys/2025_front_country/spring/data_collection/M3M-green/DCIM/DJI_202504301046_001_0/,1,2025-04-30 16:54:09.287100+00:00,2025-04-30 17:10:27.731610+00:00,46.71601395,-114.01917022,1286.716,2025-04-30 16:53:13+00:00,DJI_20250430105408_0001_D.JPG,-89.9,0.0,-6.2,0.1,303.863,-1.0,2.8,220,11.08.02.02,4594.861,1181.1447,-14.652,120.22334667968744,8.283095699968001,10.9
surveys/2025_front_country/spring/data_collection/M3M-green/DCIM/DJI_202504301114_002_0/,1,2025-04-30 17:18:59.335238+00:00,2025-04-30 17:29:39.322580+00:00,46.72561505,-114.02367969,1225.849,2025-04-30 17:18:02+00:00,DJI_20250430111858_0001_D.JPG,-90.0,180.0,-6.9,0.4,242.736,-1.0,4.0,100,11.08.02.02,18146.598,1127.96,-14.652,112.54103906249998,8.716482010524444,11.3
surveys/2025_front_country/spring/data_collection/M3M-green/DCIM/DJI_202505011002_001_8/,1,2025-05-01 16:08:27.408748+00:00,2025-05-01 16:30:11.907845+00:00,46.68843321,-114.03258857,1168.739,2025-05-01 16:07:30+00:00,DJI_20250501100828_0001_D.JPG,-89.9,0.0,-5.4,0.5,69.435,-1.0,3.2,110,11.08.02.02,11878.203,1063.566,-14.652,119.82495996093758,9.267799061461334,10.133333333333333
surveys/2025_front_country/spring/data_collection/M3M-green/DCIM/DJI_202505011033_002_8/,1,2025-05-01 16:35:12.224196+00:00,2025-05-01 16:57:54.553389+00:00,46.69875446,-114.03789126,1125.204,2025-05-01 16:34:14+00:00,DJI_20250501103513_0001_D.JPG,-90.0,180.0,0.6,0.1,25.926,-1.0,3.2,100,11.08.02.02,13356.553,1014.0693,-14.652,125.78672509765624,10.114784992384001,10.583333333333334
surveys/2025_front_country/spring/data_collection/M3M-green/DCIM/DJI_202505011100_003_8/,1,2025-05-01 17:02:17.326361+00:00,2025-05-01 17:24:50.565286+00:00,46.69481292,-114.04097597,1111.3,2025-05-01 17:01:17+00:00,DJI_20250501110218_0001_D.JPG,-90.0,180.0,-0.7,0.1,16.403,-1.0,3.2,100,11.08.02.02,14417.69,1000.0384,-14.652,125.91360888671875,10.964848559402666,11.033333333333333
surveys/2025_front_country/spring/data_collection/M3M-green/DCIM/DJI_202505011127_004_8/,1,2025-05-01 17:30:21.273895+00:00,2025-05-01 17:31:49.854171+00:00,46.69717921,-114.04565385,1083.443,2025-05-01 17:29:26+00:00,DJI_20250501113022_0001_D.JPG,-90.0,180.0,-1.8,0.1,-11.468,-1.0,3.5,110,11.08.02.02,15545.025,966.0001,-14.652,132.09487792968753,11.760046005930667,11.5
surveys/2025_front_country/spring/data_collection/M3M-green/DCIM/DJI_202505011203_005_15/,1,2025-05-01 18:06:13.062489+00:00,2025-05-01 18:26:50.668778+00:00,46.68410412,-114.01635588,1267.759,2025-05-01 18:05:19+00:00,DJI_20250501120612_0001_D.JPG,-89.9,0.0,-8.8,0.36055512754639896,89.427,-1.0,4.0,100,11.08.02.02,16627.691,1159.349,-14.652,123.06200097656256,12.724354163029334,12.1
surveys/2025_front_country/spring/data_collection/M3M-green/DCIM/DJI_202505011230_007_15/,1,2025-05-01 18:34:05.972805+00:00,2025-05-01 18:53:35.308074+00:00,46.68881308,-114.01184943,1380.571,2025-05-01 18:33:19+00:00,DJI_20250501123406_0001_D.JPG,-89.9,0.0,-10.2,0.4,202.23,-1.0,4.0,110,11.08.02.02,17442.57,1278.6056,-14.652,116.61740917968746,13.28199093504,12.566666666666666
surveys/2025_front_country/spring/data_collection/M3M-green/DCIM/DJI_202505011256_008_15/,1,2025-05-01 18:59:51.510461+00:00,2025-05-01 19:20:27.314107+00:00,46.68652372,-114.00734235,1382.71,2025-05-01 18:59:04+00:00,DJI_20250501125951_0001_D.JPG,-89.9,0.0,-7.0,0.1,204.333,-1.0,4.0,100,11.08.02.02,17736.293,1282.5403,-14.652,114.82171679687508,13.797170153642668,12.983333333333333
surveys/2025_front_country/spring/data_collection/M3M-green/DCIM/DJI_202505011330_009_15/,1,2025-05-01 19:34:35.366452+00:00,2025-05-01 19:46:19.947924+00:00,46.68980118,-114.00227026,1448.529,2025-05-01 19:33:49+00:00,DJI_20250501133436_0001_D.JPG,-89.9,0.0,-2.4,0.14142135623730953,270.183,-1.0,4.0,100,11.08.02.02,17127.504,1351.0197,-14.652,112.16134667968754,14.261192544881778,13.566666666666666
surveys/2025_front_country/spring/data_collection/M3M-green/DCIM/DJI_202505021005_010_12/,1,2025-05-02 16:08:22.731609+00:00,2025-05-02 16:15:11.367540+00:00,46.70420922,-113.9725105,1780.251,2025-05-02 16:07:22+00:00,DJI_20250502100826_0001_D.JPG,-89.9,0.0,-4.8,0.28284271247461906,122.787,23052.0,2.8,130,11.08.02.02,11955.702,1655.6816,-14.652,139.22135937500002,13.679295338382223,10.133333333333333
surveys/2025_front_country/spring/data_collection/M3M-green/DCIM/DJI_202505021005_011_12/,1,2025-05-02 16:17:14.106739+00:00,2025-05-02 16:29:39.021064+00:00,46.70305027,-113.97380354,1712.542,2025-05-02 16:07:22+00:00,DJI_20250502101717_0001_D.JPG,-89.9,0.0,-7.8,0.223606797749979,55.106,-1.0,2.8,130,11.08.02.02,11629.946,1580.4135,-14.652,146.78054785156246,13.974503743857777,10.283333333333333
surveys/2025_front_country/spring/data_collection/M3M-green/DCIM/DJI_202505021032_012_12/,1,2025-05-02 16:34:47.384689+00:00,2025-05-02 16:54:04.979356+00:00,46.70034648,-113.98488912,1654.263,2025-05-02 16:33:46+00:00,DJI_20250502103450_0001_D.JPG,-89.9,0.0,-5.9,0.2,-3.458,11532.0,2.8,130,11.08.02.02,13216.19,1538.5065,-14.652,130.40853027343746,14.559658160497778,10.566666666666666
surveys/2025_front_country/spring/data_collection/M3M-green/DCIM/DJI_202505021058_013_12/,1,2025-05-02 17:01:38.804814+00:00,2025-05-02 17:20:50.184460+00:00,46.69574444,-113.97237637,1630.736,2025-05-02 17:00:45+00:00,DJI_20250502110142_0001_D.JPG,-90.0,180.0,-9.3,0.1,82.588,-1.0,2.8,100,11.08.02.02,13859.562,1502.6636,-14.652,142.72442578125015,15.446657828871112,11.016666666666667
surveys/2025_front_country/spring/data_collection/M3M-green/DCIM/DJI_202505021214_014_10/,1,2025-05-02 18:19:54.995522+00:00,2025-05-02 18:36:19.089934+00:00,46.70282671,-114.01748443,1290.491,2025-05-02 18:19:02+00:00,DJI_20250502121958_0001_D.JPG,-89.9,0.0,-9.8,0.31622776601683794,-120.545,-1.0,3.5,100,11.08.02.02,16240.925,1185.2412,-14.652,119.90178906250003,17.531526160739556,12.316666666666666
surveys/2025_front_country/spring/data_collection/M3M-green/DCIM/DJI_202505021241_015_10/,1,2025-05-02 18:45:25.174288+00:00,2025-05-02 19:03:29.830462+00:00,46.70126617,-114.01410762,1321.101,2025-05-02 18:44:36+00:00,DJI_20250502124528_0001_D.JPG,-89.9,0.0,-2.3,0.31622776601683794,-89.931,-1.0,4.0,100,11.08.02.02,17117.924,1224.2418,-14.652,111.51117871093766,18.08409071506489,12.75
surveys/2025_front_country/spring/data_collection/M3M-green/DCIM/DJI_202505021307_016_10/,1,2025-05-02 19:10:20.983624+00:00,2025-05-02 19:30:54.819713+00:00,46.69043606,-114.00960164,1380.876,2025-05-02 19:09:33+00:00,DJI_20250502131024_0001_D.JPG,-89.9,0.0,-2.4,0.3,-30.185,-1.0,3.5,110,11.08.02.02,17408.275,1281.9686,-14.652,113.55937207031252,18.57249545109333,13.166666666666666
surveys/2025_front_country/spring/data_collection/M3M-green/DCIM/DJI_202505021339_017_10/,1,2025-05-02 19:43:01.454018+00:00,2025-05-02 20:01:42.367645+00:00,46.69372327,-114.00509362,1364.067,2025-05-02 19:42:17+00:00,DJI_20250502134305_0001_D.JPG,-89.9,0.0,-1.0,0.31622776601683794,-44.124,-1.0,4.0,110,11.08.02.02,17549.486,1250.6998,-14.652,128.01917089843755,19.117070560568887,13.716666666666667
surveys/2025_front_country/spring/data_collection/M3M-green/DCIM/DJI_202505061118_001_6/,1,2025-05-06 17:23:04.533323+00:00,2025-05-06 17:36:58.407544+00:00,46.70376338,-113.98659322,1797.661,2025-05-06 17:22:15+00:00,DJI_20250506112304_0001_D.JPG,-89.9,0.0,-7.4,0.36055512754639896,313.161,-1.0,3.2,110,11.08.02.02,15688.736,1696.4777,-14.652,115.8353388671876,10.66918517944889,11.383333333333333
surveys/2025_front_country/spring/data_collection/M3M-green/DCIM/DJI_202505061140_003_6/,1,2025-05-06 17:44:44.762076+00:00,2025-05-06 18:02:07.509961+00:00,46.70363836,-113.99004577,1784.317,2025-05-06 17:43:54+00:00,DJI_20250506114444_0001_D.JPG,-89.9,0.0,1.9,0.5,299.789,3851.0,3.2,110,11.08.02.02,16317.852,1679.2014,-14.652,119.76758398437505,11.391534486613335,11.733333333333333
surveys/2025_front_country/spring/data_collection/M3M-green/DCIM/DJI_202505061203_004_6/,1,2025-05-06 18:06:09.531488+00:00,2025-05-06 18:24:20.511423+00:00,46.7160276,-113.99391762,1640.988,2025-05-06 18:05:21+00:00,DJI_20250506120609_0001_D.JPG,-90.0,180.0,-5.3,0.2,156.49,-1.0,3.5,110,11.08.02.02,16698.514,1515.8098,-14.652,139.8301855468751,12.084765744,12.1
surveys/2025_front_country/spring/data_collection/M3M-green/DCIM/DJI_202505061227_005_6/,1,2025-05-06 18:29:58.723465+00:00,2025-05-06 18:48:29.532130+00:00,46.70530657,-113.99842459,1636.27,2025-05-06 18:29:12+00:00,DJI_20250506122957_0001_D.JPG,-89.9,0.0,-5.8,0.5,151.772,5772.0,2.8,100,11.08.02.02,18921.525,1527.327,-14.652,123.59497363281253,12.79936173248,12.483333333333333
surveys/2025_front_country/spring/data_collection/M3M-green/DCIM/DJI_202505061251_006_6/,1,2025-05-06 18:53:35.341583+00:00,2025-05-06 18:56:30.432116+00:00,46.70871975,-114.00237017,1478.226,2025-05-06 18:52:47+00:00,DJI_20250506125335_0001_D.JPG,-89.9,0.0,-4.6,0.3,-6.28,5132.0,3.5,100,11.08.02.02,16774.494,1372.679,-14.652,120.19904492187516,13.507670791552,12.883333333333333
surveys/2025_front_country/spring/data_collection/M3M-green/DCIM/DJI_202505071028_007_7/,1,2025-05-07 16:32:30.676941+00:00,2025-05-07 16:51:36.137255+00:00,46.71691711,-113.98895086,1763.19,2025-05-07 16:31:35+00:00,DJI_20250507103230_0001_D.JPG,-90.0,180.0,-11.6,0.2,71.306,-1.0,2.8,130,11.08.02.02,12685.163,1653.6436,-14.652,124.1984453125001,14.429523941112889,10.533333333333333
surveys/2025_front_country/spring/data_collection/M3M-green/DCIM/DJI_202505071053_008_7/,1,2025-05-07 16:56:05.759325+00:00,2025-05-07 17:09:30.800996+00:00,46.70617426,-113.98061916,1885.776,2025-05-07 16:55:13+00:00,DJI_20250507105605_0001_D.JPG,-90.0,180.0,1.9,0.3,193.839,-1.0,3.2,100,11.08.02.02,15036.894,1778.2278,-14.652,122.20021679687511,15.176372977045334,10.933333333333334
surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202504301059_001_4/,1,2025-04-30 17:03:46.168405+00:00,2025-04-30 17:28:10.592326+00:00,46.7115135,-114.0338438,1146.987,2025-04-30 17:02:51+00:00,DJI_20250430110345_0001_D.JPG,-89.9,0.0,-7.0,0.3,163.867,-1.0,2.8,110,11.08.02.02,15398.105,1039.2135,-14.652,122.42549902343762,8.462824556942223,11.05
surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202504301131_002_4/,1,2025-04-30 17:34:55.538436+00:00,2025-04-30 17:59:01.570145+00:00,46.71501006,-114.02764486,1207.305,2025-04-30 17:34:03+00:00,DJI_20250430113455_0001_D.JPG,-89.9,0.0,-3.1,0.4123105625617661,224.17,15371.0,3.5,100,11.08.02.02,22062.182,1090.8961,-14.652,131.0608818359376,8.982094010026668,11.566666666666666
